Sr..No.,Date,Field.Code,Species,Location.Encounterd,Gear.Type,Boat.Name,No..of.Hauls,Tow.duration.hours,Average.Haul.Duration..Hours.,Condition.at.encounter.,Snout.to.Vent..cm.,Body.Length..cm.,Tail.Length..cm.,Weight..g.,Sex,Month,Year,Remarks
957,04-05-2018,HSDB213,Hydrophis schistosus,,GillNet,4a0f2eb492be704261fbf2c049367c71,1,NA,2,Alive,62.5,72.5,10,370,Female,May,2018,
958,04-05-2018,HSDB214,Hydrophis schistosus,,GillNet,3ddbadb99bc2b6a654cbb2646bca5336,1,NA,1,Alive,64.5,73.5,9,320,Female,May,2018,
959,04-05-2018,HSDB215,Hydrophis schistosus,,GillNet,97f7aa7cd9952237841843757945658f,1,NA,2,Alive,68,76,8,230,Female,May,2018,
960,04-05-2018,HSDB216,Hydrophis schistosus,,,,NA,NA,NA,Alive,69,77.5,8.5,315,Female,May,2018,"Beached, most likely from Rampan, slight injury on mouth and tail"
961,04-05-2018,HSDB217,Hydrophis schistosus,,,,NA,NA,NA,Alive,68.5,79.5,11,405,Male,May,2018,"Beached, most likely from Rampan"
962,05-05-2018,HSDB218,Hydrophis schistosus,,GillNet,4a0f2eb492be704261fbf2c049367c71,1,NA,1,Alive,71.5,81.5,10,495,Female,May,2018,Injured near head
963,06-05-2018,HSDB219,Hydrophis schistosus,,,,NA,NA,NA,Dead,97.5,108.8,11.3,345,Female,May,2018,2 fishes in gut
964,06-05-2018,HSDB220,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,4,Alive,30.5,34.5,4,45,,May,2018,Neonate
965,07-05-2018,HSDB221,Hydrophis schistosus,,,,NA,NA,NA,Alive,97.5,111,13.5,565,Male,May,2018,Injury behind head
966,08-05-2018,HSDB222,Hydrophis schistosus,,GillNet,217f5bfe74213deb3df33cdce4d7ac3f,1,NA,NA,Alive,66,75.5,9.5,325,Female,May,2018,"36mm net, cast net and took a round and then hauled it up. Haul time unknown"
967,08-05-2018,HSDB223,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,4,Alive,80.5,91.2,10.7,460,Female,May,2018,
968,08-05-2018,HSDB224,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,4,Alive,64.5,75,10.5,360,Female,May,2018,
969,09-05-2018,HSDB225,Hydrophis schistosus,,GillNet,217f5bfe74213deb3df33cdce4d7ac3f,1,NA,2,Dead,90.5,102.5,12,340,Female,May,2018,"Moulting, small dorsal injury in the anterior half of the body, 34mm net"
970,09-05-2018,HSDB226,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,0.5,Dead,32.6,36.8,4.2,20,Male,May,2018,Juvenile
971,09-05-2018,HSDB227,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,0.5,Alive,78.5,91,12.5,355,Male,May,2018,
972,11-05-2018,HSDB228,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,1,Alive,78.5,88.5,10,350,Female,May,2018,"small, hard bump on dorsal side, near tail. Old bone injury incorrectly healed? Was not moving tail/posterior half much, but active apart from that"
973,11-05-2018,HSDB229,Hydrophis schistosus,,GillNet,e9f7d7f6f34da4d9823162905232a7b9,1,NA,0.5,Alive,72.5,85.5,13,345,Male,May,2018,
974,13-05-2018,HSDB230,Hydrophis schistosus,,GillNet,8faa16f70da4ed11765f21355d7d35e1,1,NA,2,Alive,89,101,12,610,Female,May,2018,"46mm net. Bad injury behind head, skin scraped off"
975,08-10-2018,HSGN4001,Hydrophis schistosus,,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,NA,Alive,79,91.5,12.5,400,Male,October,2018,
976,18-10-2018,HSRP4001,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,4,Alive,75,81,6,355,Male,October,2018,
977,18-10-2018,HCBD4001,Hydrophis curtus,,,,NA,NA,NA,Dead,86.5,95.5,9,570,Male,October,2018,"Ventral spines, beached in front of field base "
978,19-10-2018,HSGN4002,Hydrophis schistosus,,GillNet,f0a4f46c85ab8eb22cf1dd655da5af72,1,NA,2,Alive,85.5,96,10.5,795,Female,October,2018,Head injury 
979,20-10-2018,HSGN4003,Hydrophis schistosus,,GillNet,f60db885851378ccc09334532d391873,1,NA,0.5,Alive,72,87,15,510,Female,October,2018,"Came back to life, head injury  "
980,20-10-2018,HSGN4004,Hydrophis schistosus,,GillNet,f60db885851378ccc09334532d391873,1,NA,0.5,Alive,87,97,10,705,Female,October,2018,Came back to life 
981,20-10-2018,HSGN4005,Hydrophis schistosus,,GillNet,84698ef0310c1e20f15d5dcc2ce161af,1,NA,0.5,Dead,64.5,72.4,7.9,140,Male,October,2018,
982,20-10-2018,HSGN4006,Hydrophis schistosus,,GillNet,e2f301a15a6867877ad6be74f60a7ffe,1,NA,0.75,Alive,100,113.5,13.5,1035,Female,October,2018,Head injury 
983,23-10-2018,HCGN4001,Hydrophis curtus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.75,Alive,47,52,5,125,Male,October,2018,"Gut content, internal bleeding, <0.5ml blood plasma red"
984,26-10-2018,HSGN4007,Hydrophis schistosus,,GillNet,3b7c6ca5b51b672b637f78aea49385a7,1,NA,1,Alive,74.5,86.1,11.6,645,Female,October,2018,Deep injury behind neck
985,28-10-2018,HSGN4008,Hydrophis schistosus,,GillNet,56a4303cd47624e0ee485210edf54525,1,NA,2,Alive,55,62.5,7.5,130,,October,2018,Injury on lower jaw
986,28-10-2018,HSGN4009,Hydrophis schistosus,,GillNet,d5c11fa4316d867db81a1557dc5d8702,1,NA,3,Alive,76.5,89.1,12.6,435,Male,October,2018,Injury on lower jaw
987,28-10-2018,HSGN4010,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,0.5,Alive,105.5,120.2,14.7,665,Male,October,2018,
988,29-10-2018,HCGN4002,Hydrophis curtus,,GillNet,e9f7d7f6f34da4d9823162905232a7b9,1,NA,1,Dead,48.5,54,5.5,135,Male,October,2018,Injury to lower jaw 
989,29-10-2018,HSGN4011,Hydrophis schistosus,,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,0.5,Alive,89.7,101,11.3,380,Male,October,2018,
990,30-10-2018,HSRP4002,Hydrophis schistosus,,Rampan,99077c389d5543bf6b0e79564f5143f6,1,NA,2,Alive,81.5,94.5,13,255,Male,October,2018,"swollen eyes, some infection "
991,30-10-2018,HSGN4012,Hydrophis schistosus,,GillNet,039da1ea4b9d89bc36176fe2a9e132b1,1,NA,2,Alive,95,110,15,NA,Male,October,2018,
992,31-10-2018,HSGN4013,Hydrophis schistosus,,GillNet,2e9752c29ab8ea3ad6b22a6d57bc9589,1,NA,NA,Dead,95,106.2,11.2,640,Male,October,2018,
993,31-10-2018,HSGN4014,Hydrophis schistosus,,GillNet,e60139ecc6c788488cc90131c85bef91,1,NA,0.5,Dead,98.2,111,12.8,705,Female,October,2018,Had edema in esophagus 
994,01-11-2018,HCRP4003,Hydrophis curtus,,Rampan,99077c389d5543bf6b0e79564f5143f6,1,NA,2.5,Alive,37.5,42.5,5,55,,November,2018,
995,01-11-2018,HCGN4004,Hydrophis curtus,,GillNet,039da1ea4b9d89bc36176fe2a9e132b1,1,NA,0.5,Alive,34.5,39.5,5,85,Female,November,2018,
996,03-11-2018,HSGN4015,Hydrophis schistosus,,GillNet,5f8a2e67b80951759aeaaa52c8f35491,1,NA,0.5,Alive,76,85.2,9.2,360,Female,November,2018,"blood sample less than 0.5ml, injury on body "
997,04-11-2018,HCBD4002,Hydrophis curtus,,,f7959f5c7a8b73a820487164cde31b79,NA,NA,NA,Dead,49,55,6,125,Male,November,2018,Beached
998,04-11-2018,HSRP4003,Hydrophis schistosus,,Rampan,99077c389d5543bf6b0e79564f5143f6,1,NA,2,Alive,44,51,7,155,Female,November,2018,
999,04-11-2018,HSGN4016,Hydrophis schistosus,,GillNet,b156f26f51eb073fc6c9b6a4cd5f7b2e,1,NA,1,Alive,89.5,103.3,13.8,740,Female,November,2018,
1000,04-11-2018,HSGN4017,Hydrophis schistosus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.5,Alive,81,96.3,15.3,540,Male,November,2018,Swellng near neck 
1001,06-11-2018,HSGN4018,Hydrophis schistosus,,GillNet,100a111697b1ed100c12479f9dd2b20b,1,NA,1,Alive,53,61.2,8.2,180,Female,November,2018,"Moulting, 0.5ml blood sample taken"
1002,07-11-2018,HSGN4019,Hydrophis schistosus,,GillNet,4534c491f2e81596932821a753274a28,1,NA,1.5,Alive,61,72,11,315,Male,November,2018,Blood draw not heparinised 
1003,09-11-2018,HSGN4020,Hydrophis schistosus,,GillNet,4534c491f2e81596932821a753274a28,1,NA,0.25,Dead,88,99.5,11.5,245,Male,November,2018,Got high number of sharks in a net meant or crabs 
1004,10-11-2018,HSGN4021,Hydrophis schistosus,,GillNet,4a0f2eb492be704261fbf2c049367c71,1,NA,1,Alive,82.5,96.5,14,355,Male,November,2018,"0.7ml bllod sample taken, plasma cloudy "
1005,11-11-2018,HSRP4004,Hydrophis schistosus,,Rampan,99077c389d5543bf6b0e79564f5143f6,1,NA,1.5,Alive,50,56.6,6.6,60,Female,November,2018,
1006,11-11-2018,HSGN4022,Hydrophis schistosus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,NA,Alive,84,99.1,15.1,580,Male,November,2018,
1007,12-11-2018,HSGN4023,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,86,97.3,11.3,635,Female,November,2018,Bleeding mouth
1008,12-11-2018,HCGN4005,Hydrophis curtus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,3.5,Alive,41,46.2,5.2,39,Male,November,2018,"Slaughing skin, Blumlp in lower gut, bleeding cloaca"
1009,13-11-2018,HSRP4005,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4.5,Alive,58.1,65.8,7.7,150,Female,November,2018,
1010,14-11-2018,HSRP4006,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,2,Alive,56.6,66,9.4,155,Male,November,2018,
1011,14-11-2018,HSRP4007,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,2,Alive,51.4,59,7.6,80,Female,November,2018,
1012,14-11-2018,HSRP4008,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,2,Alive,59.2,66.4,7.2,145,Female,November,2018,
1013,14-11-2018,HSRP4009,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,2,Alive,52.7,60.5,7.8,280,Male,November,2018,
1014,14-11-2018,HSGN4024,Hydrophis schistosus,,GillNet,,1,NA,NA,Alive,87.9,94.7,6.8,455,Male,November,2018,"Large scales, internal bleeding, spots on body"
1015,14-11-2018,HSRP4010,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,2,Alive,48.2,54.9,6.7,105,Male,November,2018,Blood-0.5 Clear plasma
1016,15-11-2018,HCGN4006,Hydrophis curtus,,,,NA,NA,NA,Alive,45,48.4,3.4,85,Female,November,2018,Got on beach near Vetoba-2 boat
1017,14-11-2018,HSTR4001,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,NA,NA,NA,NA,,November,2018,
1018,14-11-2018,HSTR4002,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,NA,NA,NA,NA,,November,2018,
1019,14-11-2018,HSTR4003,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,NA,NA,NA,NA,,November,2018,
1020,14-11-2018,HSTR4004,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,NA,NA,NA,NA,,November,2018,
1021,14-11-2018,HSTR4005,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,99,111.5,12.5,455,Female,November,2018,
1022,14-11-2018,HSTR4006,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,66.4,72.3,5.9,125,Female,November,2018,
1023,14-11-2018,HSTR4007,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,63,72.3,9.3,130,Male,November,2018,
1024,14-11-2018,HSTR4008,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,60,67.8,7.8,95,Female,November,2018,
1025,14-11-2018,HCTR4001,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,46,51.7,5.7,95,Male,November,2018,
1026,14-11-2018,HCTR4002,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,47.7,54,6.3,95,Male,November,2018,
1027,14-11-2018,HCTR4003,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,43.5,48.8,5.3,75,Male,November,2018,
1028,14-11-2018,HCTR4004,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,50.7,56.6,5.9,125,Male,November,2018,
1029,14-11-2018,HCTR4005,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,52,58.3,6.3,160,Male,November,2018,
1030,14-11-2018,HCTR4006,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,50.5,56.2,5.7,130,Female,November,2018,
1031,14-11-2018,HCTR4007,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,51,57.5,6.5,140,Female,November,2018,
1032,15-11-2018,HSTR4009,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,64.4,74,9.6,125,Male,November,2018,
1033,15-11-2018,HSTR4010,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,54,61,7,125,Female,November,2018,Injury on neck
1034,15-11-2018,HSTR4011,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,69.5,81.4,11.9,350,Male,November,2018,
1035,15-11-2018,HSTR4012,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,89.2,103.3,14.1,430,Male,November,2018,
1036,16-11-2018,HSTR4013,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,65.2,73.6,8.4,150,Female,November,2018,From on board sampling
1037,16-11-2018,HCTR4008,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,82,90.5,8.5,355,Male,November,2018,"Gut contain, hemi-penis photo, spine present, bleeding mouth"
1038,16-11-2018,HCTR4009,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,50.5,56,5.5,135,Female,November,2018,Gut Cont.
1039,16-11-2018,HCTR4010,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,48.5,53.7,5.2,85,Male,November,2018,Gut Cont.
1040,16-11-2018,HCTR4011,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,51.2,57,5.8,120,Male,November,2018,Gut Cont.
1041,16-11-2018,HSTR4014,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,74.5,83.5,9,245,Male,November,2018,
1042,16-11-2018,HSTR4015,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,88.8,100.5,11.7,380,Male,November,2018,
1043,16-11-2018,HSTR4016,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,88.5,101,12.5,440,Female,November,2018,Gravid?
1044,16-11-2018,HSTR4017,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,92,102,10,685,Female,November,2018,Gravid 
1045,16-11-2018,HSTR4018,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,86,96,10,330,Male,November,2018,
1046,16-11-2018,HSTR4019,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,"Escaped, Large"
1047,16-11-2018,HSTR4020,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,92,103.1,11.1,310,Male,November,2018,"Measured on board, discarded"
1048,16-11-2018,HSTR4021,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,66.5,72.5,6,120,Female,November,2018,"Measured on board, discarded"
1049,16-11-2018,HSTR4022,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,68,78.2,10.2,140,Female,November,2018,"Measured on board, discarded"
1050,16-11-2018,HSTR4023,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,96.9,109.8,12.9,436,Male,November,2018,"Measured on board, discarded"
1051,16-11-2018,HSTR4024,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,NA,NA,NA,NA,,November,2018,"Measured on board, discarded"
1052,16-11-2018,HSTR4025,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,"Discarded, 2 large male, 1 female, from haul 3"
1053,16-11-2018,HSTR4026,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,
1054,16-11-2018,HSTR4027,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,
1055,16-11-2018,HCTR4012,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,42,45,3,80,Female,November,2018,
1056,16-11-2018,HCTR4013,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,50,54.5,4.5,135,Female,November,2018,
1057,16-11-2018,HCTR4014,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,46.7,52,5.3,85,Male,November,2018,"Measured on board, dicarded"
1058,16-11-2018,HCTR4015,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,49.5,55.3,5.8,140,Male,November,2018,"Measured on board, dicarded"
1059,16-11-2018,HCTR4016,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,52,57.9,5.9,125,Male,November,2018,"Measured on board, dicarded"
1060,16-11-2018,HCTR4017,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,49,54.5,5.5,134,Female,November,2018,"Measured on board, dicarded"
1061,16-11-2018,HCTR4018,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,Discarded
1062,16-11-2018,HCTR4019,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Alive,NA,NA,NA,NA,,November,2018,Discarded
1063,16-11-2018,HCTR4020,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,NA,NA,NA,NA,,November,2018,Discarded
1064,16-11-2018,HCTR4021,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,NA,NA,NA,NA,,November,2018,Discarded
1065,16-11-2018,HCTR4022,Hydrophis curtus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,NA,NA,NA,NA,,November,2018,Discarded
1066,17-11-2018,HSGN4025,Hydrophis schistosus,,GillNet,a1c87643fa012e0ce3fffa415f9da7e9,1,NA,2,Alive,112,125.5,13.5,425,Female,November,2018,
1067,22-11-2018,HSGN4026,Hydrophis schistosus,Malvan,,,NA,NA,NA,Dead,96.2,107.6,11.4,492,Female,November,2018,"Beached, Skin peeled along bottom for 10cm"
1068,23-11-2018,HSRP4010,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3,Alive,NA,NA,NA,NA,,November,2018,
1069,23-11-2018,HSGN4027,Hydrophis schistosus,Malvan,,,NA,NA,NA,Dead,66.4,74.2,7.8,155,Male,November,2018,Beached
1070,24-11-2018,HSTR4028,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,109,124.7,15.7,511,Male,November,2018,From haul 4
1071,24-11-2018,HSTR4029,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,106.8,122.5,15.7,403,Male,November,2018,Haul 1
1072,24-11-2018,HSTR4030,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,2.5,Dead,122.4,135.8,13.4,927,Female,November,2018,"Haul 1, Gut Content, Gravid"
1073,25-11-2018,HSGN4028,Hydrophis schistosus,,GillNet,c74de3a2cf45cf87f4fb5c06998d5124,1,NA,NA,Alive,88.6,99.9,11.3,458,Female,November,2018,
1074,25-11-2018,HCGN4007,Hydrophis curtus,,GillNet,4c5fd30fa4d695e2420ee64bb8cb6323,1,NA,NA,Alive,50,54.5,4.5,90,Female,November,2018,
1075,26-11-2018,HSRP4011,Hydrophis schistosus,,Rampan,238b0eddc13ddf9b0a770afa2db7eecf,1,NA,3,Alive,86.4,97.7,11.3,449,Female,November,2018,
1076,26-11-2018,HSRP4012,Hydrophis schistosus,,Rampan,238b0eddc13ddf9b0a770afa2db7eecf,1,NA,3,Alive,58.2,65.9,7.7,144,Female,November,2018,
1077,26-11-2018,HSRP4013,Hydrophis schistosus,,Rampan,238b0eddc13ddf9b0a770afa2db7eecf,1,NA,3,Alive,56,63.5,7.5,108,Female,November,2018,
1078,26-11-2018,HSRP4014,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,51.5,58,6.5,97,Male,November,2018,
1079,26-11-2018,HSRP4015,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,48.5,55.6,7.1,77,Female,November,2018,
1080,26-11-2018,HSRP4016,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,52.8,56.7,3.9,70,Female,November,2018,
1081,26-11-2018,HSRP4017,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,51.3,59,7.7,94,Male,November,2018,
1082,27-11-2018,HSGN4029,Hydrophis schistosus,,GillNet,d7747567e99840fc25bc4e16328e72cb,1,NA,1,Alive,105.1,116.5,11.4,784,Female,November,2018,
1083,27-11-2018,HSGN4030,Hydrophis schistosus,,GillNet,4c5fd30fa4d695e2420ee64bb8cb6323,1,NA,1,Alive,57.3,65.6,8.3,131,Male,November,2018,
1084,27-11-2018,HCGN4008,Hydrophis curtus,,,,NA,NA,NA,,50.5,56.3,5.8,117,Male,November,2018,
1085,27-11-2018,HSRP4018,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,61.7,70.3,8.6,105,Male,November,2018,"Injured near neck, bleeding"
1086,28-11-2018,HSGN4031,Hydrophis schistosus,,GillNet,9c37f618c826f9177b29d087d4883c6c,1,NA,1.5,Alive,79,88.3,9.3,447,Female,November,2018,
1087,29-11-2018,HSRP4019,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Alive,86,98.5,12.5,395,Male,November,2018,Injured.
1088,29-11-2018,HSGN4032,Hydrophis schistosus,,GillNet,d7747567e99840fc25bc4e16328e72cb,1,NA,1,Alive,78,89.8,11.8,351,Male,November,2018,
1089,29-11-2018,HSGN4033,Hydrophis schistosus,,GillNet,9c37f618c826f9177b29d087d4883c6c,1,NA,0.5,Alive,90,100.8,10.8,647,Female,November,2018,
1090,29-11-2018,HSGN4034,Hydrophis schistosus,,GillNet,9c37f618c826f9177b29d087d4883c6c,1,NA,0.5,Alive,94.5,107,12.5,690,Female,November,2018,
1091,30-11-2018,HCGN4009,Hydrophis curtus,,GillNet,a24e993428a284e3ed689dc0dc52bd0f,1,NA,1,Alive,45.5,51.5,6,154,Male,November,2018,
1092,30-11-2018,HCGN4010,Hydrophis curtus,,GillNet,a24e993428a284e3ed689dc0dc52bd0f,1,NA,1,Alive,45.5,51,5.5,NA,,November,2018,
1093,30-11-2018,HSGN4034,Hydrophis schistosus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.5,Alive,94.5,107,12.5,690,Female,November,2018,
1094,01-12-2018,HSGN4035,Hydrophis schistosus,,GillNet,4534c491f2e81596932821a753274a28,1,NA,1,Alive,86.7,99.6,12.9,NA,Male,December,2018,
1095,02-12-2018,HSGN4036,Hydrophis schistosus,,GillNet,4534c491f2e81596932821a753274a28,1,NA,1,Alive,81.7,95,13.3,NA,Male,December,2018,
1096,01-12-2018,HSGN4037,Hydrophis schistosus,,GillNet,7ae3904fcc9ffdb3f429ed42a718ed4a,1,NA,0.75,Alive,83.4,97,13.6,545,Male,December,2018,
1097,01-12-2018,HSGN4038,Hydrophis schistosus,,GillNet,7ae3904fcc9ffdb3f429ed42a718ed4a,1,NA,0.75,Alive,85.5,99.4,13.9,315,Male,December,2018,Skin sloughing
1098,01-12-2018,HCTR4023,Hydrophis curtus,,Trawler,ed395e409efcb360445ff84bfa436ad9,1,NA,2.5,Alive,51,56.4,5.4,209,Female,December,2018,Ventrel injury
1099,01-12-2018,HCTR4024,Hydrophis curtus,,Trawler,ed395e409efcb360445ff84bfa436ad9,1,NA,2.5,Alive,42,46.5,4.5,97,Female,December,2018,
1100,04-12-2018,HSGN4039,Hydrophis schistosus,,GillNet,06459b4ceeb21a97d7ac234795f5c09b,1,NA,0.75,Alive,70.2,80,9.8,362,Female,December,2018,
1101,05-12-2018,HSGN4040,Hydrophis schistosus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.5,Alive,80,91.5,11.5,324,Male,December,2018,
1102,08-12-2018,HSGN4041,Hydrophis schistosus,,GillNet,ca2c9620e093ca7fac98d5bb1dce0bfd,1,NA,0.5,Alive,88,90.5,2.5,600,Female,December,2018,
1103,10-12-2018,HSRP4020,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3.45,Alive,90,115,25,486,Male,December,2018,Injury on lower jaw
1104,10-12-2018,HSGN4042,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,96,110.5,14.5,377,Male,December,2018,
1105,11-12-2018,HSGN4043,Hydrophis schistosus,,GillNet,942b3095f8a6c001768427a6ca1f3e81,1,NA,0.5,Alive,98.5,110,11.5,935,Female,December,2018,
1106,11-12-2018,HSGN4044,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,99.5,112.5,13,740,Female,December,2018,Injury on head
